code;locatie;datum;totaal;tegenrichting;hoofdrichting
BAT;Bataviabrug;2020-06-12;1229;581;648
BAT;Bataviabrug;2020-06-13;1327;633;694
BAT;Bataviabrug;2020-06-14;904;427;477
BAT;Bataviabrug;2020-06-15;1190;578;612
BAT;Bataviabrug;2020-06-16;1076;504;572
BAT;Bataviabrug;2020-06-17;696;341;355
BAT;Bataviabrug;2020-06-18;1076;506;570
BAT;Bataviabrug;2020-06-19;1165;562;603
BAT;Bataviabrug;2020-06-20;1254;565;689
BAT;Bataviabrug;2020-06-21;804;353;451
BAT;Bataviabrug;2020-06-22;1316;636;680
BAT;Bataviabrug;2020-06-23;1704;787;917
BAT;Bataviabrug;2020-06-24;1735;840;895
BAT;Bataviabrug;2020-06-25;1643;760;883
BAT;Bataviabrug;2020-06-26;1264;593;671
BAT;Bataviabrug;2020-06-27;709;340;369
BAT;Bataviabrug;2020-06-28;812;375;437
BAT;Bataviabrug;2020-06-29;993;477;516
BAT;Bataviabrug;2020-06-30;588;279;309
BAT;Bataviabrug;2020-07-01;727;342;385
BAT;Bataviabrug;2020-07-02;1196;541;655
BAT;Bataviabrug;2020-07-03;1315;619;696
BAT;Bataviabrug;2020-07-04;406;172;234
BAT;Bataviabrug;2020-07-05;498;230;268
BAT;Bataviabrug;2020-07-06;870;404;466
BAT;Bataviabrug;2020-07-07;1208;559;649
BAT;Bataviabrug;2020-07-08;402;204;198
BAT;Bataviabrug;2020-07-09;850;376;474
BAT;Bataviabrug;2020-07-10;851;395;456
BAT;Bataviabrug;2020-07-11;1058;508;550
BAT;Bataviabrug;2020-07-12;796;364;432
BAT;Bataviabrug;2020-07-13;1237;600;637
BAT;Bataviabrug;2020-07-14;540;273;267
BAT;Bataviabrug;2020-07-15;949;440;509
BAT;Bataviabrug;2020-07-16;754;349;405
BAT;Bataviabrug;2020-07-17;1242;565;677
BAT;Bataviabrug;2020-07-18;1267;588;679
BAT;Bataviabrug;2020-07-19;797;360;437
BAT;Bataviabrug;2020-07-20;871;392;479
BAT;Bataviabrug;2020-07-21;932;422;510
BAT;Bataviabrug;2020-07-22;993;497;496
BAT;Bataviabrug;2020-07-23;1215;540;675
BAT;Bataviabrug;2020-07-24;784;341;443
BAT;Bataviabrug;2020-07-25;604;288;316
BAT;Bataviabrug;2020-07-26;719;295;424
BAT;Bataviabrug;2020-07-27;812;376;436
BAT;Bataviabrug;2020-07-28;915;467;448
BAT;Bataviabrug;2020-07-29;1100;512;588
BAT;Bataviabrug;2020-07-30;1199;548;651
BAT;Bataviabrug;2020-07-31;1073;523;550
BAT;Bataviabrug;2020-08-01;874;416;458
BAT;Bataviabrug;2020-08-02;874;439;435
BAT;Bataviabrug;2020-08-03;645;315;330
BAT;Bataviabrug;2020-08-04;1193;542;651
BAT;Bataviabrug;2020-08-05;1344;606;738
BAT;Bataviabrug;2020-08-06;1253;592;661
BAT;Bataviabrug;2020-08-07;1382;630;752
BAT;Bataviabrug;2020-08-08;1055;513;542
BAT;Bataviabrug;2020-08-09;980;459;521
BAT;Bataviabrug;2020-08-10;1202;584;618
BAT;Bataviabrug;2020-08-11;1172;542;630
BAT;Bataviabrug;2020-08-12;1310;592;718
BAT;Bataviabrug;2020-08-13;1138;561;577
BAT;Bataviabrug;2020-08-14;997;456;541
BAT;Bataviabrug;2020-08-15;999;481;518
BAT;Bataviabrug;2020-08-16;878;404;474
BAT;Bataviabrug;2020-08-17;998;484;514
BAT;Bataviabrug;2020-08-18;1223;580;643
BAT;Bataviabrug;2020-08-19;1036;488;548
BAT;Bataviabrug;2020-08-20;1374;648;726
BAT;Bataviabrug;2020-08-21;1543;749;794
BAT;Bataviabrug;2020-08-22;995;476;519
BAT;Bataviabrug;2020-08-23;791;367;424
BAT;Bataviabrug;2020-08-24;985;472;513
BAT;Bataviabrug;2020-08-25;828;389;439
BAT;Bataviabrug;2020-08-26;849;413;436
BAT;Bataviabrug;2020-08-27;1138;533;605
BAT;Bataviabrug;2020-08-28;1104;523;581
BAT;Bataviabrug;2020-08-29;796;357;439
BAT;Bataviabrug;2020-08-30;520;259;261
BAT;Bataviabrug;2020-08-31;1025;496;529
BAT;Bataviabrug;2020-09-01;1138;528;610
BAT;Bataviabrug;2020-09-02;1380;638;742
BAT;Bataviabrug;2020-09-03;1266;602;664
BAT;Bataviabrug;2020-09-04;1644;770;874
BAT;Bataviabrug;2020-09-05;1065;516;549
BAT;Bataviabrug;2020-09-06;1037;480;557
BAT;Bataviabrug;2020-09-07;1289;620;669
BAT;Bataviabrug;2020-09-08;1170;555;615
BAT;Bataviabrug;2020-09-09;1447;695;752
BAT;Bataviabrug;2020-09-10;1612;797;815
BAT;Bataviabrug;2020-09-11;1639;780;859
BAT;Bataviabrug;2020-09-12;1343;640;703
BAT;Bataviabrug;2020-09-13;1274;583;691
BAT;Bataviabrug;2020-09-14;1529;724;805
BAT;Bataviabrug;2020-09-15;1674;797;877
BAT;Bataviabrug;2020-09-16;1691;833;858
BAT;Bataviabrug;2020-09-17;1585;731;854
BAT;Bataviabrug;2020-09-18;1424;687;737
BAT;Bataviabrug;2020-09-19;1357;615;742
BAT;Bataviabrug;2020-09-20;1319;624;695
BAT;Bataviabrug;2020-09-21;1526;726;800
BAT;Bataviabrug;2020-09-22;1493;697;796
BAT;Bataviabrug;2020-09-23;1386;689;697
BAT;Bataviabrug;2020-09-24;1067;505;562
BAT;Bataviabrug;2020-09-25;702;340;362
BAT;Bataviabrug;2020-09-26;266;130;136
BAT;Bataviabrug;2020-09-27;379;169;210
BAT;Bataviabrug;2020-09-28;691;369;322
BAT;Bataviabrug;2020-09-29;1111;542;569
BAT;Bataviabrug;2020-09-30;1274;624;650
BAT;Bataviabrug;2020-10-01;941;463;478
BAT;Bataviabrug;2020-10-02;800;391;409
BAT;Bataviabrug;2020-10-03;702;346;356
BAT;Bataviabrug;2020-10-04;452;208;244
BAT;Bataviabrug;2020-10-05;922;462;460
BAT;Bataviabrug;2020-10-06;1089;535;554
BAT;Bataviabrug;2020-10-07;1227;610;617
BAT;Bataviabrug;2020-10-08;1039;533;506
BAT;Bataviabrug;2020-10-09;1233;582;651
BAT;Bataviabrug;2020-10-10;781;372;409
BAT;Bataviabrug;2020-10-11;441;210;231
BAT;Bataviabrug;2020-10-12;1055;519;536
BAT;Bataviabrug;2020-10-13;781;393;388
BAT;Bataviabrug;2020-10-14;971;480;491
BAT;Bataviabrug;2020-10-15;1012;472;540
BAT;Bataviabrug;2020-10-16;986;458;528
BAT;Bataviabrug;2020-10-17;743;353;390
BAT;Bataviabrug;2020-10-18;653;278;375
BAT;Bataviabrug;2020-10-19;947;434;513
BAT;Bataviabrug;2020-10-20;805;402;403
BAT;Bataviabrug;2020-10-21;876;447;429
BAT;Bataviabrug;2020-10-22;1012;493;519
BAT;Bataviabrug;2020-10-23;1106;521;585
BAT;Bataviabrug;2020-10-24;803;393;410
BAT;Bataviabrug;2020-10-25;420;185;235
BAT;Bataviabrug;2020-10-26;808;374;434
BAT;Bataviabrug;2020-10-27;728;358;370
BAT;Bataviabrug;2020-10-28;717;372;345
BAT;Bataviabrug;2020-10-29;606;317;289
BAT;Bataviabrug;2020-10-30;819;404;415
BAT;Bataviabrug;2020-10-31;632;310;322
BAT;Bataviabrug;2020-11-01;319;158;161
BAT;Bataviabrug;2020-11-02;410;209;201
BAT;Bataviabrug;2020-11-03;526;246;280
BAT;Bataviabrug;2020-11-04;576;271;305
BAT;Bataviabrug;2020-11-05;575;267;308
BAT;Bataviabrug;2020-11-06;510;225;285
BAT;Bataviabrug;2020-11-07;588;274;314
BAT;Bataviabrug;2020-11-08;551;251;300
BAT;Bataviabrug;2020-11-09;692;351;341
BAT;Bataviabrug;2020-11-10;505;242;263
BAT;Bataviabrug;2020-11-11;525;256;269
BAT;Bataviabrug;2020-11-12;636;312;324
BAT;Bataviabrug;2020-11-13;462;245;217
BAT;Bataviabrug;2020-11-14;641;310;331
BAT;Bataviabrug;2020-11-15;167;74;93
BAT;Bataviabrug;2020-11-16;595;318;277
BAT;Bataviabrug;2020-11-17;658;346;312
BAT;Bataviabrug;2020-11-18;812;383;429
BAT;Bataviabrug;2020-11-19;475;247;228
BAT;Bataviabrug;2020-11-20;503;239;264
BAT;Bataviabrug;2020-11-21;339;155;184
BAT;Bataviabrug;2020-11-22;170;77;93
BAT;Bataviabrug;2020-11-23;574;279;295
BAT;Bataviabrug;2020-11-24;635;326;309
BAT;Bataviabrug;2020-11-25;565;286;279
BAT;Bataviabrug;2020-11-26;603;296;307
BAT;Bataviabrug;2020-11-27;539;263;276
BAT;Bataviabrug;2020-11-28;505;228;277
BAT;Bataviabrug;2020-11-29;209;99;110
BAT;Bataviabrug;2020-11-30;363;170;193
BAT;Bataviabrug;2020-12-01;486;246;240
BAT;Bataviabrug;2020-12-02;470;239;231
BAT;Bataviabrug;2020-12-03;400;196;204
BAT;Bataviabrug;2020-12-04;405;188;217
BAT;Bataviabrug;2020-12-05;316;145;171
BAT;Bataviabrug;2020-12-06;113;44;69
BAT;Bataviabrug;2020-12-07;304;145;159
BAT;Bataviabrug;2020-12-08;367;180;187
BAT;Bataviabrug;2020-12-09;331;164;167
BAT;Bataviabrug;2020-12-10;406;188;218
BAT;Bataviabrug;2020-12-11;255;128;127
BAT;Bataviabrug;2020-12-12;350;166;184
BAT;Bataviabrug;2020-12-13;205;89;116
BAT;Bataviabrug;2020-12-14;547;281;266
BAT;Bataviabrug;2020-12-15;564;282;282
BAT;Bataviabrug;2020-12-16;602;309;293
BAT;Bataviabrug;2020-12-17;545;264;281
BAT;Bataviabrug;2020-12-18;586;273;313
BAT;Bataviabrug;2020-12-19;335;163;172
BAT;Bataviabrug;2020-12-20;304;160;144
BAT;Bataviabrug;2020-12-21;288;156;132
BAT;Bataviabrug;2020-12-22;508;259;249
BAT;Bataviabrug;2020-12-23;423;211;212
BAT;Bataviabrug;2020-12-24;288;141;147
BAT;Bataviabrug;2020-12-25;124;62;62
BAT;Bataviabrug;2020-12-26;208;103;105
BAT;Bataviabrug;2020-12-27;59;28;31
BAT;Bataviabrug;2020-12-28;259;121;138
BAT;Bataviabrug;2020-12-29;247;123;124
BAT;Bataviabrug;2020-12-30;290;144;146
BAT;Bataviabrug;2020-12-31;268;139;129
BAT;Bataviabrug;2021-01-01;144;61;83
BAT;Bataviabrug;2021-01-02;259;127;132
BAT;Bataviabrug;2021-01-03;168;76;92
BAT;Bataviabrug;2021-01-04;280;143;137
BAT;Bataviabrug;2021-01-05;279;154;125
BAT;Bataviabrug;2021-01-06;288;163;125
BAT;Bataviabrug;2021-01-07;304;150;154
BAT;Bataviabrug;2021-01-08;286;143;143
BAT;Bataviabrug;2021-01-09;174;78;96
BAT;Bataviabrug;2021-01-10;146;66;80
BAT;Bataviabrug;2021-01-11;351;187;164
BAT;Bataviabrug;2021-01-12;388;224;164
BAT;Bataviabrug;2021-01-13;325;160;165
BAT;Bataviabrug;2021-01-14;240;118;122
BAT;Bataviabrug;2021-01-15;270;140;130
BAT;Bataviabrug;2021-01-16;129;62;67
BAT;Bataviabrug;2021-01-17;167;81;86
BAT;Bataviabrug;2021-01-18;320;168;152
BAT;Bataviabrug;2021-01-19;330;174;156
BAT;Bataviabrug;2021-01-20;513;278;235
BAT;Bataviabrug;2021-01-21;408;205;203
BAT;Bataviabrug;2021-01-22;436;227;209
BAT;Bataviabrug;2021-01-23;196;89;107
BAT;Bataviabrug;2021-01-24;103;47;56
BAT;Bataviabrug;2021-01-25;329;173;156
BAT;Bataviabrug;2021-01-26;334;156;178
BAT;Bataviabrug;2021-01-27;555;307;248
BAT;Bataviabrug;2021-01-28;698;386;312
BAT;Bataviabrug;2021-01-29;732;416;316
BAT;Bataviabrug;2021-01-30;306;171;135
BAT;Bataviabrug;2021-01-31;305;164;141
BAT;Bataviabrug;2021-02-01;615;349;266
BAT;Bataviabrug;2021-02-02;702;422;280
BAT;Bataviabrug;2021-02-03;629;359;270
BAT;Bataviabrug;2021-02-04;840;471;369
BAT;Bataviabrug;2021-02-05;879;495;384
BAT;Bataviabrug;2021-02-06;513;272;241
BAT;Bataviabrug;2021-02-07;65;31;34
BAT;Bataviabrug;2021-02-08;165;89;76
BAT;Bataviabrug;2021-02-09;190;96;94
BAT;Bataviabrug;2021-02-10;291;153;138
BAT;Bataviabrug;2021-02-11;393;218;175
BAT;Bataviabrug;2021-02-12;401;223;178
BAT;Bataviabrug;2021-02-13;301;169;132
BAT;Bataviabrug;2021-02-14;249;134;115
BAT;Bataviabrug;2021-02-15;441;243;198
BAT;Bataviabrug;2021-02-16;641;353;288
BAT;Bataviabrug;2021-02-17;817;463;354
BAT;Bataviabrug;2021-02-18;661;360;301
BAT;Bataviabrug;2021-02-19;809;428;381
BAT;Bataviabrug;2021-02-20;1211;635;576
BAT;Bataviabrug;2021-02-21;1068;536;532
BAT;Bataviabrug;2021-02-22;1097;586;511
BAT;Bataviabrug;2021-02-23;1339;703;636
BAT;Bataviabrug;2021-02-24;1563;840;723
BAT;Bataviabrug;2021-02-25;1155;632;523
BAT;Bataviabrug;2021-02-26;1228;658;570
BAT;Bataviabrug;2021-02-27;706;375;331
BAT;Bataviabrug;2021-02-28;829;416;413
BAT;Bataviabrug;2021-03-01;953;500;453
BAT;Bataviabrug;2021-03-02;1198;631;567
BAT;Bataviabrug;2021-03-03;1355;726;629
BAT;Bataviabrug;2021-03-04;740;396;344
BAT;Bataviabrug;2021-03-05;1010;543;467
BAT;Bataviabrug;2021-03-06;906;453;453
BAT;Bataviabrug;2021-03-07;610;311;299
BAT;Bataviabrug;2021-03-08;1042;549;493
BAT;Bataviabrug;2021-03-09;763;425;338
BAT;Bataviabrug;2021-03-10;845;456;389
BAT;Bataviabrug;2021-03-11;803;424;379
BAT;Bataviabrug;2021-03-12;663;380;283
BAT;Bataviabrug;2021-03-13;487;261;226
BAT;Bataviabrug;2021-03-14;431;220;211
BAT;Bataviabrug;2021-03-15;880;478;402
BAT;Bataviabrug;2021-03-16;698;386;312
BAT;Bataviabrug;2021-03-17;756;421;335
BAT;Bataviabrug;2021-03-18;849;466;383
BAT;Bataviabrug;2021-03-19;1050;532;518
BAT;Bataviabrug;2021-03-20;1085;576;509
BAT;Bataviabrug;2021-03-21;485;254;231
BAT;Bataviabrug;2021-03-22;955;516;439
BAT;Bataviabrug;2021-03-23;1199;615;584
BAT;Bataviabrug;2021-03-24;1474;777;697
BAT;Bataviabrug;2021-03-25;1221;652;569
BAT;Bataviabrug;2021-03-26;1288;672;616
BAT;Bataviabrug;2021-03-27;851;445;406
BAT;Bataviabrug;2021-03-28;670;334;336
BAT;Bataviabrug;2021-03-29;1513;775;738
BAT;Bataviabrug;2021-03-30;1777;913;864
BAT;Bataviabrug;2021-03-31;1842;894;948
BAT;Bataviabrug;2021-04-01;1405;720;685
BAT;Bataviabrug;2021-04-02;986;521;465
BAT;Bataviabrug;2021-04-03;793;396;397
BAT;Bataviabrug;2021-04-04;470;232;238
BAT;Bataviabrug;2021-04-05;280;141;139
BAT;Bataviabrug;2021-04-06;398;222;176
BAT;Bataviabrug;2021-04-07;621;339;282
BAT;Bataviabrug;2021-04-08;912;478;434
BAT;Bataviabrug;2021-04-09;1090;551;539
BAT;Bataviabrug;2021-04-10;262;149;113
BAT;Bataviabrug;2021-04-11;541;272;269
BAT;Bataviabrug;2021-04-12;778;401;377
BAT;Bataviabrug;2021-04-13;1102;548;554
BAT;Bataviabrug;2021-04-14;996;526;470
BAT;Bataviabrug;2021-04-15;1050;530;520
BAT;Bataviabrug;2021-04-16;1071;542;529
BAT;Bataviabrug;2021-04-17;1092;581;511
BAT;Bataviabrug;2021-04-18;1074;549;525
BAT;Bataviabrug;2021-04-19;1198;647;551
BAT;Bataviabrug;2021-04-20;1353;723;630
BAT;Bataviabrug;2021-04-21;1529;788;741
BAT;Bataviabrug;2021-04-22;1410;714;696
BAT;Bataviabrug;2021-04-23;1594;816;778
BAT;Bataviabrug;2021-04-24;1332;701;631
BAT;Bataviabrug;2021-04-25;847;425;422
BAT;Bataviabrug;2021-04-26;1385;735;650
BAT;Bataviabrug;2021-04-27;1646;841;805
BAT;Bataviabrug;2021-04-28;1597;863;734
BAT;Bataviabrug;2021-04-29;1053;564;489
BAT;Bataviabrug;2021-04-30;1444;766;678
BAT;Bataviabrug;2021-05-01;1140;560;580
BAT;Bataviabrug;2021-05-02;987;506;481
BAT;Bataviabrug;2021-05-03;1368;722;646
BAT;Bataviabrug;2021-05-04;798;443;355
BAT;Bataviabrug;2021-05-05;1225;652;573
BAT;Bataviabrug;2021-05-06;1299;708;591
BAT;Bataviabrug;2021-05-07;1459;752;707
BAT;Bataviabrug;2021-05-08;1205;617;588
BAT;Bataviabrug;2021-05-09;1128;575;553
BAT;Bataviabrug;2021-05-10;1384;733;651
BAT;Bataviabrug;2021-05-11;1316;719;597
BAT;Bataviabrug;2021-05-12;1781;910;871
BAT;Bataviabrug;2021-05-13;1039;521;518
BAT;Bataviabrug;2021-05-14;1183;595;588
BAT;Bataviabrug;2021-05-15;844;436;408
BAT;Bataviabrug;2021-05-16;630;324;306
BAT;Bataviabrug;2021-05-17;1120;613;507
BAT;Bataviabrug;2021-05-18;1596;844;752
BAT;Bataviabrug;2021-05-19;1398;758;640
BAT;Bataviabrug;2021-05-20;1739;881;858
BAT;Bataviabrug;2021-05-21;1550;796;754
BAT;Bataviabrug;2021-05-22;644;319;325
BAT;Bataviabrug;2021-05-23;1040;502;538
BAT;Bataviabrug;2021-05-24;502;248;254
BAT;Bataviabrug;2021-05-25;1043;549;494
BAT;Bataviabrug;2021-05-26;1511;778;733
BAT;Bataviabrug;2021-05-27;1779;940;839
BAT;Bataviabrug;2021-05-28;2295;1179;1116
BAT;Bataviabrug;2021-05-29;2134;1063;1071
BAT;Bataviabrug;2021-05-30;1682;829;853
BAT;Bataviabrug;2021-05-31;1983;1018;965
BAT;Bataviabrug;2021-06-01;2528;1305;1223
BAT;Bataviabrug;2021-06-02;2636;1351;1285
BAT;Bataviabrug;2021-06-03;2220;1121;1099
BAT;Bataviabrug;2021-06-04;2141;1132;1009
BAT;Bataviabrug;2021-06-05;1401;668;733
BAT;Bataviabrug;2021-06-06;1896;903;993
BAT;Bataviabrug;2021-06-07;2186;1136;1050
BAT;Bataviabrug;2021-06-08;2338;1214;1124
BAT;Bataviabrug;2021-12-15;1874;1016;858
BAT;Bataviabrug;2021-12-16;1853;990;863
BAT;Bataviabrug;2021-12-17;1755;958;797
BAT;Bataviabrug;2021-12-18;1320;662;658
BAT;Bataviabrug;2021-12-19;821;406;415
BAT;Bataviabrug;2021-12-20;1509;796;713
BAT;Bataviabrug;2021-12-21;1543;855;688
BAT;Bataviabrug;2021-12-22;1550;808;742
BAT;Bataviabrug;2021-12-23;1555;850;705
BAT;Bataviabrug;2021-12-24;1106;544;562
BAT;Bataviabrug;2021-12-25;339;181;158
BAT;Bataviabrug;2021-12-26;575;264;311
BAT;Bataviabrug;2021-12-27;813;417;396
BAT;Bataviabrug;2021-12-28;742;390;352
BAT;Bataviabrug;2021-12-29;924;486;438
BAT;Bataviabrug;2021-12-30;1325;673;652
BAT;Bataviabrug;2021-12-31;1010;485;525
BAT;Bataviabrug;2022-01-01;621;314;307
BAT;Bataviabrug;2022-01-02;700;341;359
BAT;Bataviabrug;2022-01-03;1063;557;506
BAT;Bataviabrug;2022-01-04;958;496;462
BAT;Bataviabrug;2022-01-05;1214;648;566
BAT;Bataviabrug;2022-01-06;1361;713;648
BAT;Bataviabrug;2022-01-07;1133;594;539
BAT;Bataviabrug;2022-01-08;611;326;285
BAT;Bataviabrug;2022-01-09;797;377;420
BAT;Bataviabrug;2022-01-10;1419;771;648
BAT;Bataviabrug;2022-01-11;1674;915;759
BAT;Bataviabrug;2022-01-12;1642;883;759
BAT;Bataviabrug;2022-01-13;1492;812;680
BAT;Bataviabrug;2022-01-14;1649;902;747
BAT;Bataviabrug;2022-01-15;1322;690;632
BAT;Bataviabrug;2022-01-16;723;397;326
BAT;Bataviabrug;2022-01-17;1599;888;711
BAT;Bataviabrug;2022-01-18;1619;885;734
BAT;Bataviabrug;2022-01-19;1567;862;705
BAT;Bataviabrug;2022-01-20;1538;878;660
BAT;Bataviabrug;2022-01-21;1568;844;724
BAT;Bataviabrug;2022-01-22;1123;578;545
BAT;Bataviabrug;2022-01-23;800;401;399
BAT;Bataviabrug;2022-01-24;1395;756;639
BAT;Bataviabrug;2022-01-25;1496;847;649
BAT;Bataviabrug;2022-01-26;1592;868;724
BAT;Bataviabrug;2022-01-27;1438;792;646
BAT;Bataviabrug;2022-01-28;1567;842;725
BAT;Bataviabrug;2022-01-29;1370;700;670
BAT;Bataviabrug;2022-01-30;1134;586;548
BAT;Bataviabrug;2022-01-31;1294;730;564
BAT;Bataviabrug;2022-02-01;1555;853;702
BAT;Bataviabrug;2022-02-02;1639;912;727
BAT;Bataviabrug;2022-02-03;1714;925;789
BAT;Bataviabrug;2022-02-04;1469;781;688
BAT;Bataviabrug;2022-02-05;1471;775;696
BAT;Bataviabrug;2022-02-06;501;251;250
BAT;Bataviabrug;2022-02-07;1543;839;704
BAT;Bataviabrug;2022-02-08;1585;902;683
BAT;Bataviabrug;2022-02-09;1850;1040;810
BAT;Bataviabrug;2022-02-10;1517;857;660
BAT;Bataviabrug;2022-02-11;1766;964;802
BAT;Bataviabrug;2022-02-12;1554;800;754
BAT;Bataviabrug;2022-02-13;980;471;509
BAT;Bataviabrug;2022-02-14;1601;887;714
BAT;Bataviabrug;2022-02-15;1549;878;671
BAT;Bataviabrug;2022-02-16;1638;895;743
BAT;Bataviabrug;2022-02-17;1706;953;753
BAT;Bataviabrug;2022-02-18;1059;523;536
BAT;Bataviabrug;2022-02-19;1318;725;593
BAT;Bataviabrug;2022-02-20;609;285;324
BAT;Bataviabrug;2022-02-21;1306;727;579
BAT;Bataviabrug;2022-02-22;1636;931;705
BAT;Bataviabrug;2022-02-23;1989;1071;918
BAT;Bataviabrug;2022-02-24;1575;874;701
BAT;Bataviabrug;2022-02-25;1710;934;776
BAT;Bataviabrug;2022-02-26;1554;726;828
BAT;Bataviabrug;2022-02-27;1216;600;616
BAT;Bataviabrug;2022-02-28;1519;806;713
BAT;Bataviabrug;2022-03-01;1432;770;662
BAT;Bataviabrug;2022-03-02;1651;914;737
BAT;Bataviabrug;2022-03-03;1804;970;834
BAT;Bataviabrug;2022-03-04;2027;1080;947
BAT;Bataviabrug;2022-03-05;1676;823;853
BAT;Bataviabrug;2022-03-06;1293;640;653
BAT;Bataviabrug;2022-03-07;1723;985;738
BAT;Bataviabrug;2022-03-08;1953;1096;857
BAT;Bataviabrug;2022-03-09;2184;1186;998
BAT;Bataviabrug;2022-03-10;2177;1199;978
BAT;Bataviabrug;2022-03-11;2100;1094;1006
BAT;Bataviabrug;2022-03-12;1492;797;695
BAT;Bataviabrug;2022-03-13;1311;618;693
BAT;Bataviabrug;2022-03-14;1819;993;826
BAT;Bataviabrug;2022-03-15;1866;1052;814
BAT;Bataviabrug;2022-03-16;2024;1127;897
BAT;Bataviabrug;2022-03-17;2110;1167;943
BAT;Bataviabrug;2022-03-18;2125;1116;1009
BAT;Bataviabrug;2022-03-19;1622;845;777
BAT;Bataviabrug;2022-03-20;944;450;494
BAT;Bataviabrug;2022-03-21;1946;1067;879
BAT;Bataviabrug;2022-03-22;2179;1217;962
BAT;Bataviabrug;2022-03-23;2422;1298;1124
BAT;Bataviabrug;2022-03-24;2379;1298;1081
BAT;Bataviabrug;2022-03-25;2323;1221;1102
BAT;Bataviabrug;2022-03-26;2029;1052;977
BAT;Bataviabrug;2022-03-27;1344;670;674
BAT;Bataviabrug;2022-03-28;2088;1146;942
BAT;Bataviabrug;2022-03-29;2034;1115;919
BAT;Bataviabrug;2022-03-30;2012;1125;887
BAT;Bataviabrug;2022-03-31;1941;1107;834
BAT;Bataviabrug;2022-04-01;1346;760;586
BAT;Bataviabrug;2022-04-02;1269;701;568
BAT;Bataviabrug;2022-04-03;1037;483;554
BAT;Bataviabrug;2022-04-04;1016;567;449
BAT;Bataviabrug;2022-04-05;1219;670;549
BAT;Bataviabrug;2022-04-06;1227;677;550
BAT;Bataviabrug;2022-04-07;1087;599;488
BAT;Bataviabrug;2022-04-08;1327;718;609
BAT;Bataviabrug;2022-04-09;1244;646;598
BAT;Bataviabrug;2022-04-10;1118;526;592
BAT;Bataviabrug;2022-04-11;1593;869;724
BAT;Bataviabrug;2022-04-12;1945;1073;872
BAT;Bataviabrug;2022-04-13;1773;935;838
BAT;Bataviabrug;2022-04-14;1928;1047;881
BAT;Bataviabrug;2022-04-15;1929;1053;876
BAT;Bataviabrug;2022-04-16;1656;815;841
BAT;Bataviabrug;2022-04-17;1215;589;626
BAT;Bataviabrug;2022-04-18;1276;646;630
BAT;Bataviabrug;2022-04-19;2147;1194;953
BAT;Bataviabrug;2022-04-20;2334;1280;1054
BAT;Bataviabrug;2022-04-21;2398;1339;1059
BAT;Bataviabrug;2022-04-22;2340;1276;1064
BAT;Bataviabrug;2022-04-23;1996;1042;954
BAT;Bataviabrug;2022-04-24;1831;932;899
BAT;Bataviabrug;2022-04-25;1710;977;733
BAT;Bataviabrug;2022-04-26;2189;1217;972
BAT;Bataviabrug;2022-04-27;2366;1293;1073
BAT;Bataviabrug;2022-04-28;2366;1289;1077
BAT;Bataviabrug;2022-04-29;2247;1252;995
BAT;Bataviabrug;2022-04-30;1766;909;857
BAT;Bataviabrug;2022-05-01;1468;693;775
BAT;Bataviabrug;2022-05-02;2000;1105;895
BAT;Bataviabrug;2022-05-03;2226;1282;944
BAT;Bataviabrug;2022-05-04;2345;1308;1037
BAT;Bataviabrug;2022-05-05;2512;1351;1161
BAT;Bataviabrug;2022-05-06;3085;1523;1562
BAT;Bataviabrug;2022-05-07;2610;1324;1286
BAT;Bataviabrug;2022-05-08;1885;960;925
BAT;Bataviabrug;2022-05-09;1891;1054;837
BAT;Bataviabrug;2022-05-10;935;455;480
BAT;Bataviabrug;2022-05-11;2360;1237;1123
BAT;Bataviabrug;2022-05-12;2306;1166;1140
BAT;Bataviabrug;2022-05-13;2407;1299;1108
BAT;Bataviabrug;2022-05-14;3687;1897;1790
BAT;Bataviabrug;2022-05-15;1918;935;983
BAT;Bataviabrug;2022-05-16;2020;1111;909
BAT;Bataviabrug;2022-05-17;2487;1321;1166
BAT;Bataviabrug;2022-05-18;2695;1425;1270
BAT;Bataviabrug;2022-05-19;2302;1221;1081
BAT;Bataviabrug;2022-05-20;1904;1044;860
BAT;Bataviabrug;2022-05-21;2200;962;1238
BAT;Bataviabrug;2022-05-22;2516;1361;1155
BAT;Bataviabrug;2022-05-23;1582;865;717
BAT;Bataviabrug;2022-05-24;1950;1082;868
BAT;Bataviabrug;2022-05-25;2180;1186;994
BAT;Bataviabrug;2022-05-26;1486;756;730
BAT;Bataviabrug;2022-05-27;1926;1007;919
BAT;Bataviabrug;2022-05-28;1704;845;859
BAT;Bataviabrug;2022-05-29;985;498;487
BAT;Bataviabrug;2022-05-30;1939;1066;873
BAT;Bataviabrug;2022-05-31;2218;1237;981
BAT;Bataviabrug;2022-06-01;2272;1257;1015
BAT;Bataviabrug;2022-06-02;2795;1401;1394
BAT;Bataviabrug;2022-06-03;2644;1464;1180
BAT;Bataviabrug;2022-06-04;2107;1055;1052
BAT;Bataviabrug;2022-06-05;662;348;314
BAT;Bataviabrug;2022-06-06;916;478;438
BAT;Bataviabrug;2022-06-07;1925;1050;875
BAT;Bataviabrug;2022-06-08;1825;995;830
BAT;Bataviabrug;2022-06-09;2410;1278;1132
BAT;Bataviabrug;2022-06-10;2385;1232;1153
BAT;Bataviabrug;2022-06-11;2596;1236;1360
BAT;Bataviabrug;2022-06-12;1958;1033;925
